row_id,raw_image_path_from_csv,resolved_image_path,exists,file_size_bytes,issue
445,/data/all_images/image_445.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_445.jpeg,True,69466,
446,/data/all_images/image_446.png,/DATA5/prabhakar/telecom/extracted_images/images/image_446.png,True,59559,
447,/data/all_images/image_447.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_447.jpeg,True,56285,
448,/data/all_images/image_448.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_448.jpeg,True,63789,
449,/data/all_images/image_449.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_449.jpeg,True,58050,
450,/data/all_images/image_450.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_450.jpeg,True,66788,
451,/data/all_images/image_451.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_451.jpeg,True,54133,
452,/data/all_images/image_452.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_452.jpeg,True,63612,
453,/data/all_images/image_453.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_453.jpeg,True,54133,
454,/data/all_images/image_454.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_454.jpeg,True,60745,
455,/data/all_images/image_455.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_455.jpeg,True,62233,
456,/data/all_images/image_456.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_456.jpeg,True,70034,
457,/data/all_images/image_457.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_457.jpeg,True,59508,
458,/data/all_images/image_458.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_458.jpeg,True,28043,
459,/data/all_images/image_459.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_459.jpeg,True,26931,
460,/data/all_images/image_460.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_460.jpeg,True,116742,
461,/data/all_images/image_461.png,/DATA5/prabhakar/telecom/extracted_images/images/image_461.png,True,42105,
462,/data/all_images/image_462.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_462.jpeg,True,62519,
463,/data/all_images/image_463.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_463.jpeg,True,35268,
464,/data/all_images/image_464.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_464.jpeg,True,44521,
465,/data/all_images/image_465.png,/DATA5/prabhakar/telecom/extracted_images/images/image_465.png,True,34518,
466,/data/all_images/image_466.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_466.jpeg,True,26126,
467,/data/all_images/image_467.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_467.jpeg,True,26823,
468,/data/all_images/image_468.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_468.jpeg,True,60946,
469,/data/all_images/image_469.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_469.jpeg,True,57337,
470,/data/all_images/image_470.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_470.jpeg,True,34917,
471,/data/all_images/image_471.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_471.jpeg,True,88247,
472,/data/all_images/image_472.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_472.jpeg,True,58166,
473,/data/all_images/image_473.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_473.jpeg,True,48219,
474,/data/all_images/image_474.png,/DATA5/prabhakar/telecom/extracted_images/images/image_474.png,True,50836,
475,/data/all_images/image_475.png,/DATA5/prabhakar/telecom/extracted_images/images/image_475.png,True,48046,
476,/data/all_images/image_476.png,/DATA5/prabhakar/telecom/extracted_images/images/image_476.png,True,47838,
477,/data/all_images/image_477.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_477.jpeg,True,21687,
478,/data/all_images/image_478.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_478.jpeg,True,26503,
479,/data/all_images/image_479.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_479.jpeg,True,53853,
480,/data/all_images/image_480.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_480.jpeg,True,23470,
481,/data/all_images/image_481.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_481.jpeg,True,73907,
482,/data/all_images/image_482.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_482.jpeg,True,81047,
483,/data/all_images/image_483.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_483.jpeg,True,20501,
484,/data/all_images/image_484.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_484.jpeg,True,61457,
485,/data/all_images/image_485.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_485.jpeg,True,34031,
486,/data/all_images/image_486.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_486.jpeg,True,51732,
487,/data/all_images/image_487.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_487.jpeg,True,34727,
488,/data/all_images/image_488.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_488.jpeg,True,45713,
489,/data/all_images/image_489.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_489.jpeg,True,27309,
490,/data/all_images/image_490.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_490.jpeg,True,38905,
491,/data/all_images/image_491.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_491.jpeg,True,49438,
492,/data/all_images/image_492.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_492.jpeg,True,28504,
493,/data/all_images/image_493.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_493.jpeg,True,26265,
494,/data/all_images/image_494.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_494.jpeg,True,27617,
495,/data/all_images/image_495.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_495.jpeg,True,20567,
496,/data/all_images/image_496.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_496.jpeg,True,30490,
497,/data/all_images/image_497.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_497.jpeg,True,29442,
498,/data/all_images/image_498.png,/DATA5/prabhakar/telecom/extracted_images/images/image_498.png,True,23910,
499,/data/all_images/image_499.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_499.jpeg,True,44524,
500,/data/all_images/image_500.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_500.jpeg,True,38312,
501,/data/all_images/image_501.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_501.jpeg,True,27332,
502,/data/all_images/image_502.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_502.jpeg,True,26431,
503,/data/all_images/image_503.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_503.jpeg,True,61444,
504,/data/all_images/image_504.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_504.jpeg,True,21097,
505,/data/all_images/image_505.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_505.jpeg,True,34765,
506,/data/all_images/image_506.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_506.jpeg,True,30390,
507,/data/all_images/image_507.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_507.jpeg,True,25641,
508,/data/all_images/image_508.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_508.jpeg,True,55125,
509,/data/all_images/image_509.png,/DATA5/prabhakar/telecom/extracted_images/images/image_509.png,True,30752,
510,/data/all_images/image_510.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_510.jpeg,True,23242,
511,/data/all_images/image_511.png,/DATA5/prabhakar/telecom/extracted_images/images/image_511.png,True,27336,
512,/data/all_images/image_512.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_512.jpeg,True,28653,
513,/data/all_images/image_513.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_513.jpeg,True,25641,
514,/data/all_images/image_514.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_514.jpeg,True,27827,
515,/data/all_images/image_515.png,/DATA5/prabhakar/telecom/extracted_images/images/image_515.png,True,29974,
516,/data/all_images/image_516.png,/DATA5/prabhakar/telecom/extracted_images/images/image_516.png,True,53729,
517,/data/all_images/image_517.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_517.jpeg,True,27747,
518,/data/all_images/image_518.png,/DATA5/prabhakar/telecom/extracted_images/images/image_518.png,True,20877,
519,/data/all_images/image_519.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_519.jpeg,True,28762,
520,/data/all_images/image_520.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_520.jpeg,True,40383,
521,/data/all_images/image_521.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_521.jpeg,True,54843,
522,/data/all_images/image_522.png,/DATA5/prabhakar/telecom/extracted_images/images/image_522.png,True,24234,
523,/data/all_images/image_523.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_523.jpeg,True,23504,
524,/data/all_images/image_524.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_524.jpeg,True,60506,
525,/data/all_images/image_525.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_525.jpeg,True,60506,
526,/data/all_images/image_526.png,/DATA5/prabhakar/telecom/extracted_images/images/image_526.png,True,25110,
527,/data/all_images/image_527.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_527.jpeg,True,65416,
528,/data/all_images/image_528.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_528.jpeg,True,67533,
529,/data/all_images/image_529.png,/DATA5/prabhakar/telecom/extracted_images/images/image_529.png,True,32373,
530,/data/all_images/image_530.png,/DATA5/prabhakar/telecom/extracted_images/images/image_530.png,True,34357,
531,/data/all_images/image_531.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_531.jpeg,True,57216,
532,/data/all_images/image_532.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_532.jpeg,True,44797,
533,/data/all_images/image_533.png,/DATA5/prabhakar/telecom/extracted_images/images/image_533.png,True,27335,
534,/data/all_images/image_534.png,/DATA5/prabhakar/telecom/extracted_images/images/image_534.png,True,27370,
535,/data/all_images/image_535.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_535.jpeg,True,26613,
536,/data/all_images/image_536.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_536.jpeg,True,27237,
537,/data/all_images/image_537.png,/DATA5/prabhakar/telecom/extracted_images/images/image_537.png,True,41675,
538,/data/all_images/image_538.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_538.jpeg,True,62044,
539,/data/all_images/image_539.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_539.jpeg,True,62044,
540,/data/all_images/image_540.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_540.jpeg,True,66754,
541,/data/all_images/image_541.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_541.jpeg,True,65035,
542,/data/all_images/image_542.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_542.jpeg,True,32373,
543,/data/all_images/image_543.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_543.jpeg,True,29564,
544,/data/all_images/image_544.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_544.jpeg,True,21119,
545,/data/all_images/image_545.png,/DATA5/prabhakar/telecom/extracted_images/images/image_545.png,True,25718,
546,/data/all_images/image_546.png,/DATA5/prabhakar/telecom/extracted_images/images/image_546.png,True,25735,
547,/data/all_images/image_547.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_547.jpeg,True,23197,
548,/data/all_images/image_548.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_548.jpeg,True,23857,
549,/data/all_images/image_549.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_549.jpeg,True,28361,
550,/data/all_images/image_550.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_550.jpeg,True,21097,
551,/data/all_images/image_551.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_551.jpeg,True,20815,
552,/data/all_images/image_552.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_552.jpeg,True,39949,
553,/data/all_images/image_553.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_553.jpeg,True,50302,
554,/data/all_images/image_554.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_554.jpeg,True,40016,
555,/data/all_images/image_555.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_555.jpeg,True,24633,
556,/data/all_images/image_556.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_556.jpeg,True,24444,
557,/data/all_images/image_557.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_557.jpeg,True,27545,
558,/data/all_images/image_558.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_558.jpeg,True,57531,
559,/data/all_images/image_559.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_559.jpeg,True,27753,
560,/data/all_images/image_560.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_560.jpeg,True,57674,
561,/data/all_images/image_561.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_561.jpeg,True,35431,
562,/data/all_images/image_562.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_562.jpeg,True,26214,
563,/data/all_images/image_563.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_563.jpeg,True,25677,
564,/data/all_images/image_564.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_564.jpeg,True,36045,
565,/data/all_images/image_565.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_565.jpeg,True,25373,
566,/data/all_images/image_566.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_566.jpeg,True,23146,
567,/data/all_images/image_567.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_567.jpeg,True,23421,
568,/data/all_images/image_568.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_568.jpeg,True,46890,
569,/data/all_images/image_569.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_569.jpeg,True,47216,
570,/data/all_images/image_570.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_570.jpeg,True,63172,
571,/data/all_images/image_571.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_571.jpeg,True,65191,
572,/data/all_images/image_572.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_572.jpeg,True,30522,
573,/data/all_images/image_573.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_573.jpeg,True,30006,
574,/data/all_images/image_574.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_574.jpeg,True,62193,
575,/data/all_images/image_575.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_575.jpeg,True,60652,
576,/data/all_images/image_576.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_576.jpeg,True,44061,
577,/data/all_images/image_577.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_577.jpeg,True,63200,
578,/data/all_images/image_578.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_578.jpeg,True,32923,
579,/data/all_images/image_579.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_579.jpeg,True,35159,
580,/data/all_images/image_580.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_580.jpeg,True,23523,
581,/data/all_images/image_581.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_581.jpeg,True,24492,
582,/data/all_images/image_582.png,/DATA5/prabhakar/telecom/extracted_images/images/image_582.png,True,29002,
583,/data/all_images/image_583.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_583.jpeg,True,38836,
584,/data/all_images/image_584.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_584.jpeg,True,37460,
585,/data/all_images/image_585.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_585.jpeg,True,44287,
586,/data/all_images/image_586.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_586.jpeg,True,30664,
587,/data/all_images/image_587.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_587.jpeg,True,27138,
588,/data/all_images/image_588.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_588.jpeg,True,60500,
589,/data/all_images/image_589.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_589.jpeg,True,72067,
590,/data/all_images/image_590.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_590.jpeg,True,64950,
591,/data/all_images/image_591.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_591.jpeg,True,55125,
592,/data/all_images/image_592.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_592.jpeg,True,27113,
593,/data/all_images/image_593.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_593.jpeg,True,30124,
594,/data/all_images/image_594.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_594.jpeg,True,23242,
595,/data/all_images/image_595.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_595.jpeg,True,57145,
596,/data/all_images/image_596.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_596.jpeg,True,62212,
597,/data/all_images/image_597.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_597.jpeg,True,118862,
598,/data/all_images/image_598.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_598.jpeg,True,132821,
599,/data/all_images/image_599.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_599.jpeg,True,126522,
600,/data/all_images/image_600.png,/DATA5/prabhakar/telecom/extracted_images/images/image_600.png,True,48438,
601,/data/all_images/image_601.png,/DATA5/prabhakar/telecom/extracted_images/images/image_601.png,True,54945,
602,/data/all_images/image_602.png,/DATA5/prabhakar/telecom/extracted_images/images/image_602.png,True,47962,
603,/data/all_images/image_603.png,/DATA5/prabhakar/telecom/extracted_images/images/image_603.png,True,54695,
604,/data/all_images/image_604.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_604.jpeg,True,33662,
605,/data/all_images/image_605.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_605.jpeg,True,43720,
606,/data/all_images/image_606.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_606.jpeg,True,70931,
607,/data/all_images/image_607.png,/DATA5/prabhakar/telecom/extracted_images/images/image_607.png,True,52626,
608,/data/all_images/image_608.png,/DATA5/prabhakar/telecom/extracted_images/images/image_608.png,True,43419,
609,/data/all_images/image_609.png,/DATA5/prabhakar/telecom/extracted_images/images/image_609.png,True,52088,
610,/data/all_images/image_610.png,/DATA5/prabhakar/telecom/extracted_images/images/image_610.png,True,50506,
611,/data/all_images/image_611.png,/DATA5/prabhakar/telecom/extracted_images/images/image_611.png,True,55409,
612,/data/all_images/image_612.png,/DATA5/prabhakar/telecom/extracted_images/images/image_612.png,True,50534,
613,/data/all_images/image_613.png,/DATA5/prabhakar/telecom/extracted_images/images/image_613.png,True,55444,
614,/data/all_images/image_614.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_614.jpeg,True,28799,
615,/data/all_images/image_615.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_615.jpeg,True,29878,
616,/data/all_images/image_616.png,/DATA5/prabhakar/telecom/extracted_images/images/image_616.png,True,40450,
617,/data/all_images/image_617.png,/DATA5/prabhakar/telecom/extracted_images/images/image_617.png,True,48426,
618,/data/all_images/image_618.png,/DATA5/prabhakar/telecom/extracted_images/images/image_618.png,True,39908,
619,/data/all_images/image_619.png,/DATA5/prabhakar/telecom/extracted_images/images/image_619.png,True,48398,
620,/data/all_images/image_620.png,/DATA5/prabhakar/telecom/extracted_images/images/image_620.png,True,39669,
621,/data/all_images/image_621.png,/DATA5/prabhakar/telecom/extracted_images/images/image_621.png,True,40633,
622,/data/all_images/image_622.png,/DATA5/prabhakar/telecom/extracted_images/images/image_622.png,True,39862,
623,/data/all_images/image_623.png,/DATA5/prabhakar/telecom/extracted_images/images/image_623.png,True,40282,
624,/data/all_images/image_624.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_624.jpeg,True,62582,
625,/data/all_images/image_625.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_625.jpeg,True,138203,
626,/data/all_images/image_626.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_626.jpeg,True,81206,
627,/data/all_images/image_627.png,/DATA5/prabhakar/telecom/extracted_images/images/image_627.png,True,75269,
628,/data/all_images/image_628.png,/DATA5/prabhakar/telecom/extracted_images/images/image_628.png,True,77217,
629,/data/all_images/image_629.png,/DATA5/prabhakar/telecom/extracted_images/images/image_629.png,True,39924,
630,/data/all_images/image_630.png,/DATA5/prabhakar/telecom/extracted_images/images/image_630.png,True,36234,
631,/data/all_images/image_631.png,/DATA5/prabhakar/telecom/extracted_images/images/image_631.png,True,31251,
632,/data/all_images/image_632.png,/DATA5/prabhakar/telecom/extracted_images/images/image_632.png,True,32403,
633,/data/all_images/image_633.png,/DATA5/prabhakar/telecom/extracted_images/images/image_633.png,True,78679,
634,/data/all_images/image_634.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_634.jpeg,True,49773,
635,/data/all_images/image_635.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_635.jpeg,True,32569,
636,/data/all_images/image_636.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_636.jpeg,True,32904,
637,/data/all_images/image_637.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_637.jpeg,True,35874,
638,/data/all_images/image_638.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_638.jpeg,True,46737,
639,/data/all_images/image_639.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_639.jpeg,True,25424,
640,/data/all_images/image_640.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_640.jpeg,True,25477,
641,/data/all_images/image_641.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_641.jpeg,True,23129,
642,/data/all_images/image_642.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_642.jpeg,True,23632,
643,/data/all_images/image_643.png,/DATA5/prabhakar/telecom/extracted_images/images/image_643.png,True,25764,
644,/data/all_images/image_644.png,/DATA5/prabhakar/telecom/extracted_images/images/image_644.png,True,39207,
645,/data/all_images/image_645.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_645.jpeg,True,76994,
646,/data/all_images/image_646.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_646.jpeg,True,78383,
647,/data/all_images/image_647.png,/DATA5/prabhakar/telecom/extracted_images/images/image_647.png,True,58205,
648,/data/all_images/image_648.png,/DATA5/prabhakar/telecom/extracted_images/images/image_648.png,True,23446,
649,/data/all_images/image_649.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_649.jpeg,True,33560,
650,/data/all_images/image_650.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_650.jpeg,True,36014,
651,/data/all_images/image_651.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_651.jpeg,True,53463,
652,/data/all_images/image_652.png,/DATA5/prabhakar/telecom/extracted_images/images/image_652.png,True,52678,
653,/data/all_images/image_653.png,/DATA5/prabhakar/telecom/extracted_images/images/image_653.png,True,45272,
654,/data/all_images/image_654.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_654.jpeg,True,30606,
655,/data/all_images/image_655.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_655.jpeg,True,30353,
656,/data/all_images/image_656.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_656.jpeg,True,32445,
657,/data/all_images/image_657.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_657.jpeg,True,57530,
658,/data/all_images/image_658.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_658.jpeg,True,55466,
659,/data/all_images/image_659.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_659.jpeg,True,54612,
660,/data/all_images/image_660.png,/DATA5/prabhakar/telecom/extracted_images/images/image_660.png,True,50845,
661,/data/all_images/image_661.png,/DATA5/prabhakar/telecom/extracted_images/images/image_661.png,True,56033,
662,/data/all_images/image_662.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_662.jpeg,True,44303,
663,/data/all_images/image_663.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_663.jpeg,True,57933,
664,/data/all_images/image_664.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_664.jpeg,True,27873,
665,/data/all_images/image_665.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_665.jpeg,True,117571,
666,/data/all_images/image_666.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_666.jpeg,True,156657,
667,/data/all_images/image_667.png,/DATA5/prabhakar/telecom/extracted_images/images/image_667.png,True,24448,
668,/data/all_images/image_668.png,/DATA5/prabhakar/telecom/extracted_images/images/image_668.png,True,46679,
669,/data/all_images/image_669.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_669.jpeg,True,64259,
670,/data/all_images/image_670.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_670.jpeg,True,57933,
671,/data/all_images/image_671.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_671.jpeg,True,118586,
672,/data/all_images/image_672.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_672.jpeg,True,54021,
673,/data/all_images/image_673.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_673.jpeg,True,50646,
674,/data/all_images/image_674.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_674.jpeg,True,89896,
675,/data/all_images/image_675.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_675.jpeg,True,75388,
676,/data/all_images/image_676.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_676.jpeg,True,66258,
677,/data/all_images/image_677.png,/DATA5/prabhakar/telecom/extracted_images/images/image_677.png,True,23433,
678,/data/all_images/image_678.png,/DATA5/prabhakar/telecom/extracted_images/images/image_678.png,True,35552,
679,/data/all_images/image_679.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_679.jpeg,True,145357,
680,/data/all_images/image_680.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_680.jpeg,True,152639,
681,/data/all_images/image_681.png,/DATA5/prabhakar/telecom/extracted_images/images/image_681.png,True,85666,
682,/data/all_images/image_682.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_682.jpeg,True,35063,
683,/data/all_images/image_683.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_683.jpeg,True,31054,
684,/data/all_images/image_684.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_684.jpeg,True,42045,
685,/data/all_images/image_685.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_685.jpeg,True,41374,
686,/data/all_images/image_686.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_686.jpeg,True,104204,
687,/data/all_images/image_687.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_687.jpeg,True,33154,
688,/data/all_images/image_688.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_688.jpeg,True,26664,
689,/data/all_images/image_689.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_689.jpeg,True,55732,
690,/data/all_images/image_690.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_690.jpeg,True,47656,
691,/data/all_images/image_691.png,/DATA5/prabhakar/telecom/extracted_images/images/image_691.png,True,66397,
692,/data/all_images/image_692.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_692.jpeg,True,21468,
693,/data/all_images/image_693.jpeg,/DATA5/prabhakar/telecom/extracted_images/images/image_693.jpeg,True,20591,
694,/data/all_images/image_694.png,/DATA5/prabhakar/telecom/extracted_images/images/image_694.png,True,63500,
695,/data/all_images/image_695.png,/DATA5/prabhakar/telecom/extracted_images/images/image_695.png,True,64057,
